sample_id,dataset,label,label_int,repo_rel_path,original_filename,file_ext,sha256,split,seed,sampling_version,source_index,truth_tier,policy_use
train_01026,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f9376.png,f9376.png,png,75a429965550dd692b03be3aafd2f99a40e00085fd24ae729ebef93ea7697d81,train,20260703,mnist-sampling-v1,9376,gold_candidate,develop_policy
train_01027,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f9381.png,f9381.png,png,1e1151ae9f8406fce4554ed28e48109a4d06955754907b92eea5f374f940af52,train,20260703,mnist-sampling-v1,9381,gold_candidate,develop_policy
train_01028,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f10353.png,f10353.png,png,4e082c5ab8753d85e2d7ed57f84ded99c931d5e4e803ddb8d44ac873c10dd11b,train,20260703,mnist-sampling-v1,10353,gold_candidate,develop_policy
train_01029,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f10400.png,f10400.png,png,6f7c68db5c3535fa1123d99a135c80760418f9c51909f54b007dcd695ca39f5a,train,20260703,mnist-sampling-v1,10400,gold_candidate,develop_policy
train_01030,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f11064.png,f11064.png,png,73f1f07b48b28528c1afee017c255d37f499cf5e83abf7646bd5d0d188f179c3,train,20260703,mnist-sampling-v1,11064,gold_candidate,develop_policy
train_01031,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f11238.png,f11238.png,png,a7c58c95e19ec0c50eb143bbcc20d5558a810e2a2189a470690a2c1617976060,train,20260703,mnist-sampling-v1,11238,gold_candidate,develop_policy
train_01032,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f11356.png,f11356.png,png,e8394255f7f52cacf072463bdd28a99183fa10ce2f8b99f5e3fee210848fe8bc,train,20260703,mnist-sampling-v1,11356,gold_candidate,develop_policy
train_01033,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f12358.png,f12358.png,png,e32b711e009bfbb8c5e67cecc4a33454b3c6db18966304b8c552d959c15a04cd,train,20260703,mnist-sampling-v1,12358,gold_candidate,develop_policy
train_01034,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f12800.png,f12800.png,png,bd1913e915bf773a56276b6ff32c7b5d7d155fbbcbc05c2ba859d835e2bd9f99,train,20260703,mnist-sampling-v1,12800,gold_candidate,develop_policy
train_01035,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f13253.png,f13253.png,png,8205d91aa091d022c25f3facac1b36260995309e41fda29affdbfec185983eca,train,20260703,mnist-sampling-v1,13253,gold_candidate,develop_policy
train_01036,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f13276.png,f13276.png,png,1035a1af2f53198606376ca571be005aa919a0ece27b99ad3f9080a53cb4651f,train,20260703,mnist-sampling-v1,13276,gold_candidate,develop_policy
train_01037,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f13324.png,f13324.png,png,83d43a5ddc9c1e0dee58535c446f9266fabea515b31d6ae209502fc1a691d205,train,20260703,mnist-sampling-v1,13324,gold_candidate,develop_policy
train_01038,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f14471.png,f14471.png,png,e86e5feb837d4abbc371cfc9d074db2ee3e4beb1a52c5fc76e42586e80a2097d,train,20260703,mnist-sampling-v1,14471,gold_candidate,develop_policy
train_01039,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f14534.png,f14534.png,png,03b0486b09612c277005137b77a3af76ed33d5445088d27ad333e90cade451a3,train,20260703,mnist-sampling-v1,14534,gold_candidate,develop_policy
train_01040,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f14562.png,f14562.png,png,e8995aa1f29d6e10014d089fc1318e1dfb2626f6a0b72ef0a41b339a387a437f,train,20260703,mnist-sampling-v1,14562,gold_candidate,develop_policy
train_01041,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f14628.png,f14628.png,png,ce6266ffb428ec59da0a59022661f1d9e1313ff197f3cc31a71bc8cb11102aed,train,20260703,mnist-sampling-v1,14628,gold_candidate,develop_policy
train_01042,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f14672.png,f14672.png,png,c7eda34a6c45125ae1a2751d3216bae44c58dd5156fae3c6d7b5e98af5e7f1a4,train,20260703,mnist-sampling-v1,14672,gold_candidate,develop_policy
train_01043,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f14918.png,f14918.png,png,3ef0a146d322d3008ecb49d51be26116401e8219a5b52e4b8ca45772c7a8be34,train,20260703,mnist-sampling-v1,14918,gold_candidate,develop_policy
train_01044,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f14979.png,f14979.png,png,77f727baf803b94c3672c5b0b2505ccbacdd6a1f07f168ffd9894d2fbf066598,train,20260703,mnist-sampling-v1,14979,gold_candidate,develop_policy
train_01045,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f15197.png,f15197.png,png,17a4e3a40dca08c8b178d85c5d4f402be0db6b7eb1f19ac7a21b9e8f250c0f31,train,20260703,mnist-sampling-v1,15197,gold_candidate,develop_policy
train_01046,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f15528.png,f15528.png,png,8736dabdfc14e8280400f74b9afe55592bbb25ef7cc0745c25653b1a8b390655,train,20260703,mnist-sampling-v1,15528,gold_candidate,develop_policy
train_01047,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f15676.png,f15676.png,png,d49311923be93e50cb86c580da0c9602ac51ef418959c4788526262fb7809516,train,20260703,mnist-sampling-v1,15676,gold_candidate,develop_policy
train_01048,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f15810.png,f15810.png,png,6a5401515e9a7756f7b7937cdff13cdbd3bfd79b78fc42a4ce3347c68113f023,train,20260703,mnist-sampling-v1,15810,gold_candidate,develop_policy
train_01049,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f15949.png,f15949.png,png,2313ec7694017c1d2e97b28a91ff8d00b379040f56a9d791cb5c731e47252389,train,20260703,mnist-sampling-v1,15949,gold_candidate,develop_policy
train_01050,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f16384.png,f16384.png,png,b9dae4a394feadf6f6eb0fa74794360bf947f200e2f68d5360a390ff6545d862,train,20260703,mnist-sampling-v1,16384,gold_candidate,develop_policy
train_01051,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f16646.png,f16646.png,png,e57edea6c9eda3c2aa10169c8175a83e8eab0c1557c2224c472eac434c6c9292,train,20260703,mnist-sampling-v1,16646,gold_candidate,develop_policy
train_01052,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f16655.png,f16655.png,png,ec2464e622f297dfdd59bdda54b16f6c8717d85395e0066afa0e96ff9758e561,train,20260703,mnist-sampling-v1,16655,gold_candidate,develop_policy
train_01053,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f17631.png,f17631.png,png,7275b2c59798bb521b9122cc05d20dba76a0b3f7f9b9d4864cb0e5cfee7849e2,train,20260703,mnist-sampling-v1,17631,gold_candidate,develop_policy
train_01054,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f18440.png,f18440.png,png,ab7117845fd549e428784d4fd4c9b2899d47d7b3cc0387ddc8fd43f00b519e2b,train,20260703,mnist-sampling-v1,18440,gold_candidate,develop_policy
train_01055,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f18749.png,f18749.png,png,691a808e10046ea26e47cb6d7d82935a6509ff06911ea076d2de7396f1e2bc14,train,20260703,mnist-sampling-v1,18749,gold_candidate,develop_policy
train_01056,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f19020.png,f19020.png,png,f77e732b0587571a11ca74fa3d1d382d2a6353558a42630bca681b3582251001,train,20260703,mnist-sampling-v1,19020,gold_candidate,develop_policy
train_01057,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f19078.png,f19078.png,png,0c023dc7766d998faa8217864a3b01a74973d836a984912def9f44c550b5082d,train,20260703,mnist-sampling-v1,19078,gold_candidate,develop_policy
train_01058,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f19175.png,f19175.png,png,97d20562bb2f3799406c72c051670499e0714aef8c6a1adfb428b379d8f94acc,train,20260703,mnist-sampling-v1,19175,gold_candidate,develop_policy
train_01059,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f20093.png,f20093.png,png,eb4656ea64d1d1f5a7c82ebaaa8c9fc71687abab4cb5b949368351c5e9841210,train,20260703,mnist-sampling-v1,20093,gold_candidate,develop_policy
train_01060,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f20190.png,f20190.png,png,cb3e0132eaf5630358d467c96a0ca2c90e41ebea22a1861c06cf346477f896c9,train,20260703,mnist-sampling-v1,20190,gold_candidate,develop_policy
train_01061,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f20601.png,f20601.png,png,0bc103c82549e8a5853bf845aa4bc3b918f6346bd4dc7d4bf052427cbb9fb5f0,train,20260703,mnist-sampling-v1,20601,gold_candidate,develop_policy
train_01062,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f20784.png,f20784.png,png,85d5f5120183df00fd1b1691b68d03af24d8f9756b574094668a302f23477fe6,train,20260703,mnist-sampling-v1,20784,gold_candidate,develop_policy
train_01063,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f20799.png,f20799.png,png,a183de630b253a7238ef1b63e8d31628b7e1558e7547a07576c90c3db05e8a72,train,20260703,mnist-sampling-v1,20799,gold_candidate,develop_policy
train_01064,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f21397.png,f21397.png,png,f5eab3c48a5421e1b3b66656385927094d1501425c75b273106422ed1e2a5d5b,train,20260703,mnist-sampling-v1,21397,gold_candidate,develop_policy
train_01065,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f21661.png,f21661.png,png,431599ea6c7d66f3302bc88e8561ad0d51c58b5f7f04b1abe0c1a47e981a736f,train,20260703,mnist-sampling-v1,21661,gold_candidate,develop_policy
train_01066,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f21919.png,f21919.png,png,9e8e4ca55c4f973718fafd2e229732143423abab4f1886f470ade761707b819a,train,20260703,mnist-sampling-v1,21919,gold_candidate,develop_policy
train_01067,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f22205.png,f22205.png,png,b5fbf8bf95ebe75f26ad42d6b64332e4682b92284e23e75cd12d3bcf093454ca,train,20260703,mnist-sampling-v1,22205,gold_candidate,develop_policy
train_01068,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f22211.png,f22211.png,png,cd5135a6f8e4a40d59ea8fe1719e804e4485f2197a4c17ffa2406ac6be9032cf,train,20260703,mnist-sampling-v1,22211,gold_candidate,develop_policy
train_01069,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f23189.png,f23189.png,png,3c7647db47932132055c4328c3253be4cedf06bd3b8ee5c8e1deada309680a42,train,20260703,mnist-sampling-v1,23189,gold_candidate,develop_policy
train_01070,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f23438.png,f23438.png,png,e7b78c29a7b30ff31a2565bf78c04aaeb6f420d11259eafc69599673c4c01b29,train,20260703,mnist-sampling-v1,23438,gold_candidate,develop_policy
train_01071,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f23947.png,f23947.png,png,e8da3f315aa3f286005dbf26f2b73bb24aa939700867102a60ec7ab60846ed3c,train,20260703,mnist-sampling-v1,23947,gold_candidate,develop_policy
train_01072,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f24166.png,f24166.png,png,d78d7b41208681b0b63619c14ee4d8aacb9d75c60a3febab52e0bc8970ae926c,train,20260703,mnist-sampling-v1,24166,gold_candidate,develop_policy
train_01073,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f25359.png,f25359.png,png,752a3a341e9241a765b0cfad51706f62ae8464b3fede9aeeb73a21b060c78cc3,train,20260703,mnist-sampling-v1,25359,gold_candidate,develop_policy
train_01074,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f26094.png,f26094.png,png,fe2e1e0370838d324441e2a4c079bb1005d1e276a01111025cfec92af14d7f18,train,20260703,mnist-sampling-v1,26094,gold_candidate,develop_policy
train_01075,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f26195.png,f26195.png,png,00027a41f7a4aa2f2882b2795cada05c49c027276f5c106b11ef7eac3898f1bf,train,20260703,mnist-sampling-v1,26195,gold_candidate,develop_policy
train_01076,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f26236.png,f26236.png,png,6e0f364fff433340efb1e2d07493b215c0c209df86ca1a8e35a9d558bb061046,train,20260703,mnist-sampling-v1,26236,gold_candidate,develop_policy
train_01077,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f26926.png,f26926.png,png,d41841a66e45b43e705a7c47cabbfe8dbcfbd21ce2e89716c40c5e4d0e401729,train,20260703,mnist-sampling-v1,26926,gold_candidate,develop_policy
train_01078,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f27065.png,f27065.png,png,4a8c214026821b51031a27208892f94bc71a18c19d234928e16cc093f52d39ab,train,20260703,mnist-sampling-v1,27065,gold_candidate,develop_policy
train_01079,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f27416.png,f27416.png,png,4ede4e76ac698eafb3db7a659e9a9f10ac7e63ce39268c06be22cde4aa864525,train,20260703,mnist-sampling-v1,27416,gold_candidate,develop_policy
train_01080,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f27648.png,f27648.png,png,c92c08165ee3774398446a2c903f29fceffb6340dd50bec37f33caa4d31d8ebe,train,20260703,mnist-sampling-v1,27648,gold_candidate,develop_policy
train_01081,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f27760.png,f27760.png,png,b301c6c05294fbed713d83c738fe9c1e493ae926fb29787837d04a9f01f6bbc6,train,20260703,mnist-sampling-v1,27760,gold_candidate,develop_policy
train_01082,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f27813.png,f27813.png,png,22ab842ff1d441c884000c5de2797b30b38133693abad1e284feb2653bc2284d,train,20260703,mnist-sampling-v1,27813,gold_candidate,develop_policy
train_01083,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f27996.png,f27996.png,png,b8d6f827d8e8d753b6a78d8861037612bb43b19b037410d6474fb5a4df134427,train,20260703,mnist-sampling-v1,27996,gold_candidate,develop_policy
train_01084,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f28040.png,f28040.png,png,86d459f913447dcc0c23b04368a99454bd4dae90c8ff91a74d72e7096b246b1f,train,20260703,mnist-sampling-v1,28040,gold_candidate,develop_policy
train_01085,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f28097.png,f28097.png,png,b559f1b760f6117f064a550e7acaeb950d4b88b98bdd7c914503ddd0a9c1c865,train,20260703,mnist-sampling-v1,28097,gold_candidate,develop_policy
train_01086,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f28717.png,f28717.png,png,e965780786573e826d28108187825d80e440f37c56e63b5f2a92b9f0d64df61e,train,20260703,mnist-sampling-v1,28717,gold_candidate,develop_policy
train_01087,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f29473.png,f29473.png,png,b1945aae93aa75f44c944e36ec29236b945b474c54bb2f279ca0e647a4089b3c,train,20260703,mnist-sampling-v1,29473,gold_candidate,develop_policy
train_01088,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f29555.png,f29555.png,png,2a49f481f2d39d8dcb2bc8ff126d5fc7fe4ab15ab4f434640b440071fc21ed7d,train,20260703,mnist-sampling-v1,29555,gold_candidate,develop_policy
train_01089,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f30046.png,f30046.png,png,7fbeae8941b915bc8add3f5739e54b8f45277fe284a2ffdf6f517fffd1d0c1c9,train,20260703,mnist-sampling-v1,30046,gold_candidate,develop_policy
train_01090,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f30615.png,f30615.png,png,a6958381086a2d301d4216554d4240e3d77e7d404ffe64d7e5ccc8d9b10c9de0,train,20260703,mnist-sampling-v1,30615,gold_candidate,develop_policy
train_01091,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f30858.png,f30858.png,png,713c11a1f269b35fb11193f9e62f538620004eba1c716581ef7feec7ffc550e7,train,20260703,mnist-sampling-v1,30858,gold_candidate,develop_policy
train_01092,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f30983.png,f30983.png,png,23cc5070f72c5441e6a31e33411607c18b19f26cbc921a1573c74d6445a0fdeb,train,20260703,mnist-sampling-v1,30983,gold_candidate,develop_policy
train_01093,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f31214.png,f31214.png,png,38163216033a00e8be2cfa1c005c5204549fb9ad019a82a16bb6bae9a6913179,train,20260703,mnist-sampling-v1,31214,gold_candidate,develop_policy
train_01094,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f31266.png,f31266.png,png,9eb09b8b42b2fe192a6fa6c0f81088c396b77e82a9825a9c95cf8f929c95663f,train,20260703,mnist-sampling-v1,31266,gold_candidate,develop_policy
train_01095,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f31301.png,f31301.png,png,f337125b6d856632822a9ae146228259354e40bd00b302819b3120e7b9d93c6b,train,20260703,mnist-sampling-v1,31301,gold_candidate,develop_policy
train_01096,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f31821.png,f31821.png,png,5c047eef159a5b9ed992f1b6f29ed5ab42e879363148e03055a3a98ded5d1af1,train,20260703,mnist-sampling-v1,31821,gold_candidate,develop_policy
train_01097,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f31891.png,f31891.png,png,c003bc67727d8494a1e0f7c2dd718ab807b15ed87d6d445a9d40d9122c1ac38f,train,20260703,mnist-sampling-v1,31891,gold_candidate,develop_policy
train_01098,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f31900.png,f31900.png,png,2352c45fe71baa1559f8a0115a774618efb1a06e1431a531142a1ff260267800,train,20260703,mnist-sampling-v1,31900,gold_candidate,develop_policy
train_01099,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f32136.png,f32136.png,png,f2f8befaab821c5a46dd2638c9fbf1e6444806e3bc0111eedd0b76a18016ae2a,train,20260703,mnist-sampling-v1,32136,gold_candidate,develop_policy
train_01100,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f32344.png,f32344.png,png,fbb0ea79bb328373400b7e3cfaf50b52aec5556ee397480cd055ba25c44af335,train,20260703,mnist-sampling-v1,32344,gold_candidate,develop_policy
train_01101,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f32415.png,f32415.png,png,f82463a0211a82d9437de36b74722a5454a457c5226c7aba646014d0408e0aa0,train,20260703,mnist-sampling-v1,32415,gold_candidate,develop_policy
train_01102,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f32750.png,f32750.png,png,ac33a5d1dfca186f3ed6e23b3d3788523192413df3a2971d8ded0ca3f7866532,train,20260703,mnist-sampling-v1,32750,gold_candidate,develop_policy
train_01103,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f32870.png,f32870.png,png,aa1144d9e2bad0cb276bebb78a63d7b33621457a2455c4b3795765189ceed720,train,20260703,mnist-sampling-v1,32870,gold_candidate,develop_policy
train_01104,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f33303.png,f33303.png,png,652b64ea1db32ee9b7cacfb1371af6a2432fc6fa0b768e943fc58685e1bf943e,train,20260703,mnist-sampling-v1,33303,gold_candidate,develop_policy
train_01105,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f33602.png,f33602.png,png,5c93d62ec1af7deacf65a9434a69ea11dc92c73d7138f61a7f672f50b8ee3dc2,train,20260703,mnist-sampling-v1,33602,gold_candidate,develop_policy
train_01106,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f33767.png,f33767.png,png,5e5f13830b09011843cbbcbea3b45bb740f26b42ad694ae4e693bf2b093704cf,train,20260703,mnist-sampling-v1,33767,gold_candidate,develop_policy
train_01107,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f33825.png,f33825.png,png,fd1119e35fe1c845576ac10a4a1fd0d2369849d94fd1dc7b09c0f90ea9d9885f,train,20260703,mnist-sampling-v1,33825,gold_candidate,develop_policy
train_01108,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f33903.png,f33903.png,png,33af4e70108ad0519d766f68fed5352a5b76a7d34eba6ec1dabb1e30ed08470a,train,20260703,mnist-sampling-v1,33903,gold_candidate,develop_policy
train_01109,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f33972.png,f33972.png,png,9227d62b79caf6594496a873e9b755adce37a9b51a10d70719fff02e7fadad73,train,20260703,mnist-sampling-v1,33972,gold_candidate,develop_policy
train_01110,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f34431.png,f34431.png,png,25ed0d3681ed6b30a1d53529845bb42cdcb39f280a1eb2205c14d9f15c6f02b9,train,20260703,mnist-sampling-v1,34431,gold_candidate,develop_policy
train_01111,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f34584.png,f34584.png,png,6096dd90397b9e50e77bea831b435426be8ee4f36af9c707efaef93be46e9710,train,20260703,mnist-sampling-v1,34584,gold_candidate,develop_policy
train_01112,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f34843.png,f34843.png,png,5479afab4434e43d043f18ad31bc6d54af2ce775e589ea8c951dc09d9af5d02e,train,20260703,mnist-sampling-v1,34843,gold_candidate,develop_policy
train_01113,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f35077.png,f35077.png,png,d723736073ff9d653f86f9245cae1a33d9926136735f2522212542b99e2639b5,train,20260703,mnist-sampling-v1,35077,gold_candidate,develop_policy
train_01114,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f35224.png,f35224.png,png,5044fb79187ae7381bd998c3dcde55f143ce93bacb3bbbc5ee5f3f077f9e1761,train,20260703,mnist-sampling-v1,35224,gold_candidate,develop_policy
train_01115,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f35310.png,f35310.png,png,ebdcdb1e6b37f11496e9c413843bb611e6526c7e0ab0fb4fa552c1301ecd9c0b,train,20260703,mnist-sampling-v1,35310,gold_candidate,develop_policy
train_01116,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f36658.png,f36658.png,png,b362ae842ce2dcdae407d52cdb7b6482d6de69e32c7057088e25d0733e200d8b,train,20260703,mnist-sampling-v1,36658,gold_candidate,develop_policy
train_01117,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f36984.png,f36984.png,png,57243c2b193f77b3d6671e06b1e8d6bfcd00e976976334a2dd465f5f9d240663,train,20260703,mnist-sampling-v1,36984,gold_candidate,develop_policy
train_01118,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f37548.png,f37548.png,png,8ed9070593c2df4cc5ce8d0e5aae42c1518b8fa90430de0a303de326b40196a6,train,20260703,mnist-sampling-v1,37548,gold_candidate,develop_policy
train_01119,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f37750.png,f37750.png,png,85c0d94fc2b57fd025026d8dc134170b1799dda60e8cdbf0bcc472a4d9ec273b,train,20260703,mnist-sampling-v1,37750,gold_candidate,develop_policy
train_01120,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f38189.png,f38189.png,png,87ba31eaae6d56a9d771898e061f15e46bcc9686dc1acc6797d7e559a303b5c8,train,20260703,mnist-sampling-v1,38189,gold_candidate,develop_policy
train_01121,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f38459.png,f38459.png,png,d77fc114ba3eb810a815da5da9011e40315af1bc57f0080de843d4b7ba60e701,train,20260703,mnist-sampling-v1,38459,gold_candidate,develop_policy
train_01122,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f39280.png,f39280.png,png,a2e042abade12f9f9b0c6b4aed9df80fae09f9f8f6e6f353b5c87812e46a53f9,train,20260703,mnist-sampling-v1,39280,gold_candidate,develop_policy
train_01123,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f39374.png,f39374.png,png,190d23785b6a108cce1f6bcf3b8d97d54f5a35b3d817b0c50fb1c9acac49ad1b,train,20260703,mnist-sampling-v1,39374,gold_candidate,develop_policy
train_01124,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f39493.png,f39493.png,png,56db9f786fe3c2eb484f98c89476a9071f44303f0316488efcc80ddfb8a1fb25,train,20260703,mnist-sampling-v1,39493,gold_candidate,develop_policy
train_01125,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f39666.png,f39666.png,png,56b08484f2260132e8e606aa7fc0552b29dca9f401b6a0212c45edee72457f45,train,20260703,mnist-sampling-v1,39666,gold_candidate,develop_policy
train_01126,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f39780.png,f39780.png,png,5e1d323d9160a071dbe6d6e87ef5760fcafcfb146ca6d6e419c736b2fd1f7db3,train,20260703,mnist-sampling-v1,39780,gold_candidate,develop_policy
train_01127,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f41140.png,f41140.png,png,7aebd73b8f6c27c8bee303d6e0f7d2d8055dc07589e3cf9c4448cf34786d9d02,train,20260703,mnist-sampling-v1,41140,gold_candidate,develop_policy
train_01128,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f41263.png,f41263.png,png,edb7bb7fa3e37a497b5a4f7c18eb828be4240276bef6901c98ab072376380c02,train,20260703,mnist-sampling-v1,41263,gold_candidate,develop_policy
train_01129,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f41628.png,f41628.png,png,2f81fd85707216c58c38aa91f2ccc6b642b9aaf7f77248277537b6bf406fabfa,train,20260703,mnist-sampling-v1,41628,gold_candidate,develop_policy
train_01130,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f41674.png,f41674.png,png,d1f2d1c63a0daedd7a8afc2d3566989dcace5bdd61851ce0309bdcfb0d31a1f0,train,20260703,mnist-sampling-v1,41674,gold_candidate,develop_policy
train_01131,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f41786.png,f41786.png,png,a1df2af81130fcab73db2e3cda9e99c412c840200d4cae29447e0aec537aab62,train,20260703,mnist-sampling-v1,41786,gold_candidate,develop_policy
train_01132,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f42428.png,f42428.png,png,eef720b160d0e5ffbc54469aefe137fe53dc9524fa2b055740183126fd7ffcbf,train,20260703,mnist-sampling-v1,42428,gold_candidate,develop_policy
train_01133,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f42560.png,f42560.png,png,569a03501baa75d9b750e592009033c97a9002d9b783ac8e88eb482148f01b0a,train,20260703,mnist-sampling-v1,42560,gold_candidate,develop_policy
train_01134,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f42609.png,f42609.png,png,3b74a81668f7abf947169d19a2a3c0b7362f468705b96ad52ca9b44196e6088b,train,20260703,mnist-sampling-v1,42609,gold_candidate,develop_policy
train_01135,mnist,5,5,data/images/mnist-classification/source-datasets/mnist/5/f43159.png,f43159.png,png,f040f80d0f15740a7cebcda34839a3da61adab51cae058005512d34c835e9917,train,20260703,mnist-sampling-v1,43159,gold_candidate,develop_policy
